,time,812,813,814,536,537,538,539,540,541,551,552,553,549,548,550,743,744,499,530,531,532,533,534,535,1029,1030,691,1031,770,771,772,773,774,775,776,889,890,891,894,893,892,896,897,979,980,981,982,987,988,989,990,991,992,993,709,708,711,710,812_loess,813_loess,814_loess,536_loess,537_loess,538_loess,539_loess,540_loess,541_loess,551_loess,552_loess,553_loess,549_loess,548_loess,550_loess,742_loess,743_loess,744_loess,499_loess,530_loess,531_loess,532_loess,533_loess,534_loess,535_loess,1029_loess,1030_loess,691_loess,1031_loess,770_loess,771_loess,772_loess,773_loess,774_loess,775_loess,776_loess,889_loess,890_loess,891_loess,894_loess,893_loess,892_loess,895_loess,896_loess,897_loess,979_loess,980_loess,981_loess,982_loess,987_loess,988_loess,989_loess,990_loess,991_loess,992_loess,993_loess,709_loess,708_loess,711_loess,710_loess
62,2005-03-01,4014.5,5392.5,5711.5,1722,2782,3337,2153.375,1973.75,2239.5,1664.6666,1720.6666,1634.3334,2024.5,2208.5,2208.5,3110.4,3941.3333,1567.5,2663.75,2011.25,6102,6340,5434.91666666667,3317.41666666667,1299.5,1398.3334,1359.5,1269.375,1548,1227.5,1752,2511.3333,1268,1575,1731,2524,3191.75,2525,2562.4165,2234.8333,1983.3334,2253.5,1851,3019.875,3364.64285714286,3060.47618571429,3157.96428571429,3966,4232,3876,3213.5,2709.9,2279,2890.75,1133,804.8333,4295.3335,4449.6665,4104.13778545778,5407.92056595107,5554.27022538972,1837.2574565196,2647.77959385453,3635.32390044009,2205.58091722621,2109.01820321348,2318.32170157677,1688.43058099251,1743.47309918922,1760.02746838116,2087.13580153462,2190.21898839627,2190.21898839627,2502.89472263531,3170.41916975657,3968.37514585272,1667.42471912946,2847.83693331479,2313.84041352631,5550.5342875491,5508.02609266345,5608.16675137297,3380.26965977039,1379.28334885039,1491.14899723478,1549.03194016524,1381.71522514423,1417.53232888129,1256.29313836574,1604.70881950382,2307.53394666922,1290.24189022902,1499.03473312984,1731.8832211678,2494.45792008289,3102.35884058852,1904.9507646891,2237.41475982396,2371.96992723693,2036.1575454979,1562.43576248412,2143.1514701737,1825.84406934699,3105.34197453553,3384.7975125718,3050.38795011373,3101.55587146879,3835.8931729155,2911.3980948727,3538.48478041301,3051.52379579322,2570.39192844736,2359.65962034135,2657.82720529103,1086.28074526403,777.23267816654,4230.16322506564,4221.31163836667
63,2005-04-01,3569.3333,5470,5488.75,1753.9166,2390.3333,3382,2134.4,2064.25,2131.5,1680,1754.25,1748,2171.5,2138,2138,3063.6667,3674,1684.8334,3212,2646,5278.07142857143,5199,5554,3376.58333333333,1474.75,1637.75,1664.25,1552.25,1363.3334,1225.6666,1599,2405.3333,1362.6666,1414,1697.25,2524,3162.5,1630,2052.3333,2479.5,2079,2253.5,2434,3087.375,3214.5,2766.5,2608,3380.5,2782,3262,3031.3,2446.1,2232.25,2655.4,1082.25,760.125,4281.6665,4250,4161.00589696777,5619.37810898758,5576.16049899574,2084.32214465376,2851.01575887528,4123.93992772592,2363.9369113417,2378.07901741061,2604.4386375479,1792.76120548755,1899.6256326485,1866.04814247232,2273.06105724578,2297.88045670776,2297.88045670776,2459.70202899375,3201.87727839576,3893.67009186582,1568.08363733096,3023.28445681295,2504.80531706474,5885.45744727519,5830.89252759369,5593.7879800504,3547.55100950546,1446.10833780391,1551.36131134136,1599.50170546586,1450.30653632845,1869.62047598687,1438.71055078833,1993.37415554206,2643.07367614677,1319.73367528135,1615.92756159709,1809.20522533357,2496.84432310649,3136.98775523703,2170.99983643692,2136.3394354841,2427.10651909637,1915.23000962995,1477.9545343028,2050.75889551065,1738.22475232115,3036.77030932949,3360.36936083576,3001.74531081596,3054.34435616029,3404.90059959967,2774.3734723087,3205.42973120566,2917.54924461131,2416.49773602584,2242.77378012294,2487.48068026429,1104.76978532706,778.034808706497,4136.41381581217,4068.41403497079
64,2005-05-01,4532,6037,5630.893,2210,3072,4883,2748,2827,3090,2048,2333,2292,2592,2505,2505,3361,4428,1411,3283.5,2820,6107,5973.5,5817.5,3945,1607.8334,1663.1666,1769.8334,1589.5,1421,1018.5,1386.5,1986.5,1332,1452.5,1914,2447.6667,3018.1667,2466.3333,3072.5,2881,2626,1686.75,1653,2978,3570.75,3438,3241.25,2842.75,2439.75,2469.3333,2610.5,2231.5,2148,2125,1143,888,3888,3761,4358.8961934736,5943.4992265795,5606.11610763467,2634.12226781854,3160.02582156797,4851.72214694784,3030.28633494645,2795.94737143586,3018.65924346117,1870.29251807051,2029.57463542385,1981.58060313314,2570.05939141025,2472.96846743019,2472.96846743019,2478.12708531783,3205.08376254335,3775.38186965733,1477.586249312,3182.62751928783,2713.24304395753,5978.32997657829,5746.22084764126,5527.70993822358,3574.43709633156,1519.05488777558,1604.25501194575,1632.81010509568,1500.87992169033,2403.78511408981,1761.3223730927,2572.71486660499,3140.46377361666,1369.79770126648,1936.16835928838,2306.17991761457,2483.83808558521,3088.42738237101,2293.2879186315,1885.65083208013,2191.05849914954,1733.49988748583,1354.08642857568,1872.73237298248,1575.60616743353,2935.54914249217,3315.05585599041,2849.19502938406,2951.17040482187,2994.74913649866,2457.70712197685,2774.8598618441,2729.35477448242,2188.03042317104,2137.00721814331,2243.9660062821,1083.08398626812,739.186511540723,4018.03941937836,3826.68459834248
65,2005-06-01,4432,6275,4872,3584,3750,5815.5,2455.75,3362.25,3579.5833,2003,2128.5,2001,2872,2700,2700,3349,3691,1411,3165.83333333333,2752.33333333333,6294,5679,5365,3807,1588.25,1647.75,1609.75,1484.125,3023.4763,2151.4524,3127.6665,3827.881,1419,2545.5952,2316,2447.6667,3221,3420,1773.7083,1344,1245,1686.75,1268,3128.75,3403,2719,3188.5,2624.3333,2154.5,2400.8333,2564,1889,1994,1921,1061,656,3799,3391.5,4818.21729613205,6302.51069291677,5743.3385479038,3426.1399528062,3569.72400686456,5720.48806398954,3918.39568054769,3222.27917931187,3456.24637930558,1908.81880730301,2073.14694797646,2058.12121133697,2758.82178272265,2614.00751382628,2614.00751382628,2545.82121449596,3137.30641892769,3672.00728015082,1365.69107175587,3256.50504217082,2762.58552005569,6050.32736637393,5734.55611299745,5392.84880173557,3438.57994615639,1524.66696576889,1570.28786956991,1597.08080290447,1485.77445065692,3035.36044382855,2181.06353363821,3295.09089370822,3808.95034732828,2351.45662421165,2412.70793999007,3265.45541509067,2461.39505829393,2972.0339012328,2345.61774758575,1575.21228930142,2037.64260998269,1549.91097896768,1251.54427882404,1649.0967715878,1442.52228705548,2611.27366040432,3069.48557394105,2553.15894067651,2726.06183018025,2651.03874412923,2180.07289618319,2447.31011436599,2465.5881560193,1923.93649689433,2038.4908838442,1943.8866277594,1021.95644747973,685.04689526424,3899.88952515698,3577.09214737266
66,2005-07-01,5401.5,6582,5870,4333,5482.3335,7207,5062.3335,4835,5075,1715,2027.5,2130.5,3622.5,3529.5,3529.5,2864,3455,1238.3334,3384,3133,6280,6048,5264.5,3039,1434.8334,1433,1412.75,1286.5,3891,2681,4330,4507.3335,4167,3021,4750,2543,2733.9,2197.5,1109,1791.9,1495,1516.1666,1373.4,2043,2649.5,1939,2208,2412,1833,2196,2235,1646,2092,1714,930,626,4042,3419,5379.83453044877,6624.23117725114,5861.93452292088,4097.79905650165,3959.64964397037,6335.70188444801,4847.10252345143,3577.18172952895,3812.66112953534,1908.58087727998,1952.07413606746,1998.27724529507,2804.5248881426,2673.45177138702,2673.45177138702,2617.74463042776,3019.20955028987,3488.73191888424,1295.29152676913,3218.35618132304,2703.27212769989,5852.27887508757,5505.4211050882,5096.61141488783,3108.00258656531,1505.19488118907,1508.94068109976,1549.03684100219,1458.01415308475,3891.00000000002,2749.64996189876,4240.51780953624,4799.24866495975,3095.88271267885,3086.92265614126,4495.14657892644,2419.30974090464,2841.06720371965,2396.64323734514,1334.66583539959,1841.35861485682,1324.15070573995,1145.75578853852,1454.33973771334,1305.47311601323,2203.3305879833,2625.02614733114,2124.84182619038,2366.47250889525,2374.87284026904,1982.2291119472,2274.47293871757,2208.51662566292,1706.92607126717,1887.06239394881,1722.6558177142,947.850451796307,619.903002839745,3767.51966353823,3474.04682767101
67,2005-08-01,6527.5,7283,6553,5764,4252.024,6851,5777,3849.7083,4091.4167,1989.5,1689,1819.5,2706.5,2750.5,2750.5,2756.5,3175.5,741.75,3183,2507,5303.25,5039.125,4643.3335,2490.6667,1419.5,1391.25,1513,1483.8334,5524,3483.6667,5332.6665,6108,4142,4422.6665,6186.6665,2276,2671,2349,861,1694.75,848,1120,1257,1467,1736.5,1411,1632.25,2113,1877,2304,1829,1428,1564,1426,752,454,3556,3364,5782.39673067522,6701.54087053694,5922.4519599372,4349.59428360537,4274.33346798079,6561.9026460965,5435.15870796463,3714.20873459302,4017.94828831273,2027.22316170376,1986.72714929039,2042.51236500131,2753.48111192585,2663.72498732506,2663.72498732506,2725.52010266501,2932.07843024587,3296.74985914886,1295.26247445898,3129.18899613874,2617.57554316124,5402.49615837203,5134.0951150275,4781.60314525715,2692.6131862301,1512.77719671134,1469.04555634723,1540.50705975591,1467.90087890775,3688.70485861792,2960.92566555195,5220.41738561782,6001.23996078767,4040.04911982769,2783.31646167328,5418.74474670391,2372.74080384399,2645.63883365569,2274.93189395869,1236.56079048592,1566.15594023182,1236.91254841747,1075.03865261259,1315.60432425287,1180.11410501737,1866.80280563858,2239.60665647731,1812.47660196744,2052.87432822957,2139.62570763237,1854.80362525451,2163.99188918312,2027.59213500187,1606.67650014203,1777.33225142362,1617.39831507497,891.600614856849,589.775118210309,3629.95667549429,3521.09758030849
68,2005-09-01,6340.5,6879.5,5744.5,4851.3335,6218,6836.6665,5974.125,6462,6764,3340,3292,3216,2695.5,2579,2579,2950.6,3271.5,1219.5,2930.5,2617,4789.4,4603.5,4388.6665,2330.5,1620,1506.5,1594,1766.375,6148,4092.3333,6056,7168,4282,4428,6165,2345,2511,2386.6667,1492.9,1121,1124,1197.3334,900,1576,1776.2,1656.7,1813.75,1830.2,1764.1666,1902.1,1782,1595.6666,1601.6666,1584.3334,985.75,685.5,3428,3848.25,6035.81939168707,6560.88206235377,5978.56085090174,4392.09306131556,4402.75000062318,6302.14319017391,5198.43386711558,3723.78208334967,4016.84740088241,2090.88450570744,2015.42248160014,2055.27708574959,2525.53114459114,2559.46552775834,2559.46552775834,2767.80703425429,2934.9188802826,3122.2113596491,1335.30103854121,3012.27672712763,2458.54546626408,4902.58784119018,4710.20843834949,4548.98044094929,2490.29903746018,1514.79080748583,1478.25960827551,1593.71334670671,1480.02444545697,3733.66666666667,3058.20397091934,6018.93963084248,5034.4612032861,3749.60152549538,2736.84963133149,4999.26432249358,2314.2502353094,2475.32272735441,2078.03088801411,1196.08631419011,1362.54459788644,1127.71796608422,1042.14123641676,1220.10285131993,1113.15082037711,1787.88598242541,2083.43983552055,1763.21988311778,2003.1193886868,1973.05052075977,1803.23044860233,2103.23911150572,1968.64910810599,1657.03643520807,1708.90979864316,1596.81036830354,860.191866494206,576.53782584598,3583.38552861886,3630.73489006587
69,2005-10-01,5738.5,5903.5,5880.5,4044,4873.5,5366,4775.3335,3667,4204,2572.6667,2397,2371.3333,2182.3333,2393.3333,2393.3333,3151.5,2912.6667,1488.625,2807.6667,2201.3333,2532,2456,4367,2282,1647,1496.5,1683.8334,1533.3334,3655,3081,5402,6708,2225.6667,2488,3192.3333,2216,2104,1391,1206,1134,1048,1175,1008,2073.81666,2375.34,1980.24,2264.36666,1835,1772,2102,2118,1748.93332,1803.53332,1677.26668,706,440,2686,2892,6042.88280318487,6280.44228492434,6057.58654312895,4242.51324927615,4291.88839209371,5674.06281024374,4731.53676096928,3504.70009575148,3750.11027796545,2061.67817518019,2013.15256022858,2017.33212087078,2212.89267792893,2300.66032245346,2300.66032245346,2689.3359728658,2996.48696003108,3025.17625132051,1445.74069947597,2954.00101176903,2354.63634167481,4381.69991880045,4262.71201180225,4457.34297449537,2520.67229138611,1480.00443823614,1535.78402944508,1673.16113553175,1477.88976955652,3654.99999999998,2836.02138871489,4334.13727918393,4480.1794826344,3201.48281858703,2627.76303222945,4601.36178955093,2299.25713304066,2400.92237652111,1924.39278716138,1242.94761378032,1221.33440443883,1058.4008544833,1057.21018629448,1209.66563581136,1093.19606400248,1912.89784689531,2144.94967429215,1912.76288436858,2149.42975564333,2086.72819921823,1929.92528586669,2159.42737176054,2090.82044896194,1898.03875909025,1809.17197115271,1759.67925697382,876.36067435851,596.823309986611,3629.73659697447,3812.34961981755
70,2005-11-01,6180,5836,6657,3755.5,3978,4939,3533,3243,3284,1778.5,1851.5,1844.5,1704.5,1991.5,1991.5,2851,2763.6667,1603,2956,2090,4152.625,4074.875,4507,2945.5,1344.3334,1634,1739.5,1378,1795,1615.5,2232.5,3784,2568,2667,3845.1428,2345,2428.6667,1870,1216,1209,1022,1297,1305,2154.3333,2311.5,2175.5,2479.3333,2015,1794.75,2068,2180,2186,1766,1741,927.625,642.25,3827.8,4058.8333,5785.72031186567,5950.93815880071,6150.76068626704,3869.98367471114,4030.74306247418,5049.91298616674,4053.33632933667,3195.24291840034,3405.52277234884,1926.47680822492,1911.19197983163,1908.39079260893,1963.91490666013,2038.73763698863,2038.73763698863,2536.89321372376,3048.19027738738,3018.38707048811,1648.21634154325,2994.761236971,2341.38073351669,3910.04868613397,3854.46914264368,4494.28866460554,2669.98858740821,1366.06032756514,1503.27176513613,1611.14182459587,1435.61990519796,3047.06225944066,2312.37183212313,3375.34255683232,3659.76988504129,2604.29670572783,2422.88879833808,3672.00077589561,2305.69510811054,2355.55910095548,1705.08652005098,1221.66039024634,1178.26029536162,1050.54141626398,1077.62396244309,1228.81445129378,1113.6360161168,2154.80985673787,2329.64258198092,2105.55725785534,2326.8792764813,2508.27281408044,2270.57518507761,2414.37401981853,2387.81961532043,2291.12408912796,2116.07635000803,2122.99384592159,901.513113119031,631.864625460925,3745.61784061345,3943.29761966475
71,2005-12-01,5481.5,5945.5,6236,3885,3218,4556.5,3856.9705,2622,2718,1395,1395,1471.5,1831,1662,1662,3279,3198.2288,1922,3174.63334,2510.46666,2734,2861,4575.66666666667,2656.53334,1002.5,1133.25,1026.5,1425.42363333333,3042.6428,1471,1833,1856,2020.5,2076,2770,2320,2428.6667,1626,1132,1200.25,1027.4,1202.5,1119,2109.083325,2403.3,2191.3,2324.583325,3353.74285714286,2871.18051666667,2979.51428571428,2818,2827.66665,2622.16665,2731.08335,1322.5,1049,3774.25,5718,5496.8100897041,5700.33273607056,6183.78760178474,3514.60121830617,3332.25707743746,4522.79741133173,3345.2115025889,2782.41120154683,2848.62688229991,1548.29245460405,1606.20831557996,1567.99063515282,1781.5630878096,1835.87693453198,1835.87693453198,2323.35086351337,3010.97565892799,3071.63122911128,1793.07719358092,3153.12285242075,2428.15952429746,3674.52342281969,3667.03681592478,4593.66785248537,2931.62056680716,1262.29944397224,1482.71012216212,1538.28791119747,1355.41583552386,2403.56006418389,1760.54547126768,1810.30766272545,2757.4435737986,2077.29438675661,2069.71488491631,2876.20895582949,2330.67212262845,2370.52879254386,1598.9215271238,1224.6549611175,1219.0147397057,1073.96195754735,1106.36884865133,1261.49285271649,1165.58054345715,2467.13081633178,2537.65220897175,2346.78572367057,2504.35105726815,3172.4667196418,2809.53112093947,3046.8131976249,2745.37496336336,2777.21542686426,2506.83552516195,2598.81881858896,945.928913013837,675.705536065598,3948.78467236647,4136.73582093168
72,2006-01-01,5161,5463.5,6128,2879,2633.5,4214,2424,2354,2265,1294,1400.5,1291.5,1678.6666,1675.3334,1675.3334,2884.5,3230,1941,3172.541675,2511.333325,3443.5,3417.16666666667,4683,3234,1116,1347.5,1268.75,1110.3334,1513,1406,1630.6666,1906.6666,1594,1326,1871,2342,2307.5,1264.5,1281.125,1200.25,1123.6,1272.5,1084.5,2995.833325,2625.56666666667,2451.4,2555.3611,3776,3364.34718333333,2358,3147.66666666667,3294.2222,2974.88886666667,3166.11113333333,998.1667,755.6667,4213,4213,5099.88405546851,5466.39653220706,6028.74984963339,3189.40518616826,2855.03050769688,4055.79385284777,2841.87915045529,2465.91778232333,2513.49189113862,1345.04890707429,1416.13947534482,1349.95656092235,1734.22728090744,1742.92902527182,1742.92902527182,2278.06112782151,3105.46283737493,3232.44127466684,1870.32537227495,3400.73882329178,2627.64704302778,3925.71870738907,3933.21227000541,4710.11211380274,3193.90897489561,1233.56717940378,1458.28576847763,1472.42536405154,1315.09412241007,1759.52611038448,1415.81591214646,1725.82326016464,2152.17146998889,1765.50560236554,1783.32182773061,2314.59370171095,2366.42786136044,2410.69490669704,1544.24350900146,1259.40973879013,1274.58257794998,1117.26520993841,1098.50646322643,1285.06639574545,1188.28908229667,2787.81179564896,2830.66150670558,2652.08103133534,2703.75895353632,4130.08834969256,3608.30671566013,3833.08292942083,3170.03673834163,3260.70464228907,2944.99473071811,3084.48607014158,1005.31200855819,723.441646210511,4171.63170434006,4376.55110605596
73,2006-02-01,4492,5058,5349.5,3011.0117,2344.25,3216,2283,2256,2327,1152,1323,1083,1647,1752,1752,2824.3333,3173.6,1901.25,3996,3137,5064.5,4934.5,4865,3529.2,1423.3334,1548.1666,1533.5,1280.6666,1350,1349.6666,1680.3334,1785,1517.5,1623,1981,2409,2425,1771.5,1381.5,1432.5,1240.2,1404.1,1367.5,3239,3789,3522,3373,5498,4659.1665,4761,5481,6101,5557,6173,1038.875,715.75,4642,4747,4693.6208698772,5232.53950306304,5873.68156872932,2773.80030655506,2628.82309699492,3673.38399261399,2469.50554469419,2285.09052442777,2363.27556762128,1297.46585517744,1386.00083186567,1291.73331418251,1761.72423436953,1754.24563734288,1754.24563734288,2387.47571545154,3391.3507245418,3470.21552847006,1857.26053511004,3605.68963692046,2783.6574162143,4310.79376359522,4328.479632298,4842.99692997055,3531.84619755735,1239.90747150767,1433.03654397203,1409.65723324583,1279.08856902548,1463.66272152795,1360.87132353167,1697.9831320037,1830.37181176181,1556.43894545927,1563.35492636056,1936.2737762762,2411.96491121026,2466.85508432463,1520.27990326879,1304.85593139167,1343.87166665597,1164.31855795408,1072.89369619612,1302.80776116905,1211.70544409799,3148.38398337652,3069.66338269702,2895.73646746798,2864.07202705745,4641.74981211525,4174.6876412738,4516.84938330849,3557.2131029441,3637.04943315196,3305.1391768511,3447.28001481627,1044.39331056712,755.732278715532,4297.03107383556,4552.30490500068
74,2006-03-01,4448.5,4948,5950.5,2233.25,2678,3381.5,2232.3333,2134,2337,1425,1301.6666,1370.5,1888,1852,1852,4126.5,3860.6667,1766.5,3791,2865.33333333333,4903.5,4983.16666666667,4938.5,3811.3,1290.41668571429,1440.36308571429,1435.57142857143,1296.33333333333,1313.5,1389,1752.5,1763,1416,1505,1618,2468,2599.5,1138,1245,1337,1095,1218,1125,3345.9,3232.25,3052.145825,2975.5,6409,5360,5361.5,4014.11116666667,4129.66666666667,3699.8889,3830.22223333333,1149.8334,807.6667,4335.6665,4808.5,4303.76928301402,5057.95968910056,5699.5042818167,2451.80749528637,2569.40521450711,3383.77651429158,2377.43534607388,2248.18160153521,2372.26066505303,1333.87368380059,1465.63291628481,1329.05594740944,1910.74522801049,1859.34485584573,1859.34485584573,2672.07573581066,3650.44558348576,3651.25257060153,1789.88538312738,3826.73922528839,2949.08803504791,4807.71308499736,4847.78675374648,4989.75038263464,3912.27260742136,1298.1487264841,1450.64928887193,1442.96054365022,1277.17143925697,1424.56978890221,1295.97734410165,1666.6003327405,1811.25308085935,1474.41877652014,1515.53174584886,1835.77114676667,2468.33148365428,2563.64160611554,1701.03340614955,1388.12541328657,1467.01068511655,1240.49148425423,1097.54662280926,1333.95690163753,1283.03135092348,3366.71587999545,3308.34354870588,3135.26015924321,3026.04836974043,4909.83033680909,4383.88268078676,4861.5852070044,3903.56233280315,3931.58309958622,3585.02193987189,3685.69709335775,1060.41400168887,752.552264909534,4340.2786051761,4636.45004313009
75,2006-04-01,3888.5,5193,5584.75,2091.3333,2635.25,3188,2432,2249.5,2407.75,1292,1739,1464.5,1911,1792,1792,4156.2,4159,1670.6666,3913.66666666667,3069,4903.5,4983.16666666667,5214,4733,1250,1386.75,1380.125,1238.25,1640,1084,1645.5,1911.5,1458,1391,1869,2548.3333,2690.1667,1975.1666,1457.5,1603.75,1329,1400,1403.4166,5014,3286.375,3098.592225,2951.516675,5441.75,4836,4795.25,4177.11116666667,4081.16666666667,3823.22223333333,3901.05556666667,966,778,4152,4556,4106.0175787346,4922.96266649598,5640.31065488696,2257.21198806677,2712.22180167749,3460.55666572075,2528.78351967663,2380.76342378249,2559.33475966839,1472.00015788613,1584.82433892264,1478.98845323938,2223.36689867906,2049.065405199,2049.065405199,2968.47324952251,3900.60199635947,3710.9028443891,1749.64703632685,3896.77333448841,3033.78082440276,4924.16543635268,4996.85839508775,5099.63547227776,4043.09195472369,1343.3171610991,1463.58091869083,1470.40181971252,1312.46979757306,1405.14109766077,1257.28755873195,1676.17683253691,1785.88383682084,1470.48585305115,1570.25313403402,1825.88559199451,2492.02932318521,2631.76326466332,1859.97967841716,1457.72522267945,1572.10195775846,1320.88084360847,1159.41926570844,1363.46468297926,1318.39635049949,3326.72020143804,3380.66338333524,3205.52576381634,3041.94506771526,5084.87117581625,4414.75113565609,4479.13894361141,4067.7795264616,4032.85713084484,3708.69441697649,3744.00301702279,1072.37078104919,726.572245075483,4265.42272654091,4593.68284629909
